"27","http://data.linkededucation.org/resource/lak/person/nevin-darwish","Nevin Darwish","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/115","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"28","http://data.linkededucation.org/resource/lak/person/kurt-vanlehn","Kurt Vanlehn","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/233","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"29","http://data.linkededucation.org/resource/lak/person/kurt-vanlehn","Kurt Vanlehn","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/61","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"30","http://data.linkededucation.org/resource/lak/person/gerben-w-dekker","Gerben W. Dekker","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/195","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"31","http://data.linkededucation.org/resource/lak/person/sadhana-puntambekar","Sadhana Puntambekar","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/222","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"32","http://data.linkededucation.org/resource/lak/person/rafael-a-calvo","Rafael A. Calvo","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/149","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"33","http://data.linkededucation.org/resource/lak/person/rafael-a-calvo","Rafael A. Calvo","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/174","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"34","http://data.linkededucation.org/resource/lak/person/venniraiselvi-sundararaju","Venniraiselvi Sundararaju","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/31","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"35","http://data.linkededucation.org/resource/lak/person/hendrik-drachsler","Hendrik Drachsler","http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/67","http://data.linkededucation.org/resource/lak/specialissue/jets12/proceedings"
"36","http://data.linkededucation.org/resource/lak/person/hendrik-drachsler","Hendrik Drachsler","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/10","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"37","http://data.linkededucation.org/resource/lak/person/hendrik-drachsler","Hendrik Drachsler","http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/72","http://data.linkededucation.org/resource/lak/specialissue/jets12/proceedings"
"38","http://data.linkededucation.org/resource/lak/person/hendrik-drachsler","Hendrik Drachsler","http://data.linkededucation.org/resource/lak/conference/lak2011/paper/46","http://data.linkededucation.org/resource/lak/conference/lak2011/proceedings"
"39","http://data.linkededucation.org/resource/lak/person/jonathan-p-rowe","Jonathan P. Rowe","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/96","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"40","http://data.linkededucation.org/resource/lak/person/c-marquez-vera","C. Marquez-vera","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/78","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"41","http://data.linkededucation.org/resource/lak/person/liane-beuster","Liane Beuster","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/36","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"42","http://data.linkededucation.org/resource/lak/person/niels-pinkwart","Niels Pinkwart","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/214","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"43","http://data.linkededucation.org/resource/lak/person/richard-alterman","Richard Alterman","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/37","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"44","http://data.linkededucation.org/resource/lak/person/marian-simko","Marian Simko","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/208","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"45","http://data.linkededucation.org/resource/lak/person/cristian-moldovan","Cristian Moldovan","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/17","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"46","http://data.linkededucation.org/resource/lak/person/mareike-bultmann","Mareike Bultmann","http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/73","http://data.linkededucation.org/resource/lak/specialissue/jets12/proceedings"
"47","http://data.linkededucation.org/resource/lak/person/martin-schon","Martin Schon","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/26","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"48","http://data.linkededucation.org/resource/lak/person/paul-prinsloo","Paul Prinsloo","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/36","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"49","http://data.linkededucation.org/resource/lak/person/daniel-guerra","Daniel Guerra","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/15","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"50","http://data.linkededucation.org/resource/lak/person/koichi-yastake","Koichi Yastake","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/86","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"51","http://data.linkededucation.org/resource/lak/person/stuart-russell","Stuart Russell","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/59","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"52","http://data.linkededucation.org/resource/lak/person/lili-wu","Lili Wu","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/219","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"53","http://data.linkededucation.org/resource/lak/person/carolyn-p-rose","Carolyn P. Rose","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/189","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"54","http://data.linkededucation.org/resource/lak/person/keith-e-maull","Keith E. Maull","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/132","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"55","http://data.linkededucation.org/resource/lak/person/keith-e-maull","Keith E. Maull","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/170","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"56","http://data.linkededucation.org/resource/lak/person/hao-cen","Hao Cen","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/219","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"57","http://data.linkededucation.org/resource/lak/person/hao-cen","Hao Cen","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/177","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"58","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/78","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"59","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/236","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"60","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/60","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"61","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/122","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"62","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/231","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"63","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/4","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"64","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/1","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"65","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/224","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"66","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/191","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"67","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/92","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"68","http://data.linkededucation.org/resource/lak/person/c-romero","C. Romero","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/169","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"69","http://data.linkededucation.org/resource/lak/person/m-croy","M. Croy","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/212","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"70","http://data.linkededucation.org/resource/lak/person/m-croy","M. Croy","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/162","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"71","http://data.linkededucation.org/resource/lak/person/m-croy","M. Croy","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/109","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"72","http://data.linkededucation.org/resource/lak/person/daniel-roberge","Daniel Roberge","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/42","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"73","http://data.linkededucation.org/resource/lak/person/joshua-d-baron","Joshua D. Baron","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/31","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"74","http://data.linkededucation.org/resource/lak/person/luis-de-la-fuente-valentin","Luis de la Fuente Valentin","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/21","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"75","http://data.linkededucation.org/resource/lak/person/nadira-saab","Nadira Saab","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/108","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"76","http://data.linkededucation.org/resource/lak/person/johan-jeuring","Johan Jeuring","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/4","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"77","http://data.linkededucation.org/resource/lak/person/dave-barker-plummer","Dave Barker-plummer","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/89","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
